ds,yhat,yhat_lower,yhat_upper
2036-03-01,-4.384934164242493,-8.821628372057592,0.1412217943882563
2036-04-01,-4.886794123607308,-9.370953521698013,-0.1550324399699423
2036-05-01,-5.033409665498549,-9.442434593143183,-0.5570444780779704
2036-06-01,-5.015016640137426,-9.22729945597823,-0.40228718178481254
2036-07-01,-5.5229780045959505,-10.11879177208592,-0.567368823858499
2036-08-01,-5.039410861750481,-9.632583376299273,-0.15201618227066496
2036-09-01,-4.927679652371934,-9.518535413677768,-0.05894980413301314
2036-10-01,-5.647207149034364,-10.321376828653186,-0.46501989267360133
2036-11-01,-5.640063556187024,-10.264382119437299,-0.49960399483098
2036-12-01,-5.621686061926425,-10.464527134500148,-0.7968646352031897
2037-01-01,-5.9343928932774075,-10.497072675019272,-0.5919117601058098
2037-02-01,-5.519434231682086,-10.46580314092967,-0.4733195088422397
2037-03-01,-5.554845031234602,-10.476409757693855,-0.01802561237016176
2037-04-01,-5.775566118121415,-10.729178420822242,-0.5820318391698902
2037-05-01,-6.059990057473925,-10.88112461678105,-0.7770175431523254
2037-06-01,-5.980567383591913,-10.911424462353526,-0.4594722467081653
2037-07-01,-6.155149351237321,-11.220994368676127,-0.7226448248621016
2037-08-01,-6.329149267303979,-11.15558162157463,-0.7768660358367939
2037-09-01,-6.244580921141081,-11.469015476222074,-0.4562233149636112
2037-10-01,-6.425858254810758,-11.662903876684585,-0.5607744405096385
2037-11-01,-6.546944366615557,-11.805053638495284,-0.9440625487552851
2037-12-01,-6.617495001989291,-12.088649464104792,-0.6924611463514557
2038-01-01,-6.826985101037461,-12.487934890769855,-0.9491581504823955
2038-02-01,-6.579828178727957,-12.046033082173548,-0.8345198205699562
2038-03-01,-6.722063295243445,-12.315311105561388,-0.8763120487574062
2038-04-01,-6.661053614334495,-12.084682283338948,-0.6722613852324466
2038-05-01,-7.085322421748447,-12.604998310057026,-1.254273596719824
2038-06-01,-6.942562517287183,-12.601713793723855,-0.7674980354171529
2038-07-01,-6.793784323765845,-12.639390257390245,-0.8503700136094373
2038-08-01,-7.6279203881496995,-13.525704641481031,-1.3674243879061119
2038-09-01,-7.555928094249365,-13.428061567921553,-1.2237500946539033
2038-10-01,-7.197708411283362,-13.006443052133902,-0.8896813416594354
2038-11-01,-7.454492306431659,-13.625717264957512,-0.7977323501077517
2038-12-01,-7.614332040917291,-13.620413256367161,-1.060852205129254
2039-01-01,-7.722190834121073,-13.798529760994809,-1.1573349579764063
2039-02-01,-7.644410268910679,-13.998101789675871,-1.0879882051250858
2039-03-01,-7.886385184542943,-14.110136510075018,-1.0444022807702071
2039-04-01,-7.543320285609525,-13.844702875706695,-0.9870703994181621
2039-05-01,-8.109428061280205,-14.102376547141434,-1.4548685399637837
2039-06-01,-7.901143312491699,-14.441751414686065,-0.9129509921687429
2039-07-01,-7.439215826200078,-13.910308076536566,-0.3546672259678497
2039-08-01,-8.935375295284032,-15.137460805620183,-1.9887395720520373
2039-09-01,-8.861315648067293,-15.397185683059336,-1.8412663549511323
2039-10-01,-7.96295871516921,-14.337371903189585,-0.785917458894662
2039-11-01,-8.362879215374035,-14.653182302763735,-1.0671973631384717
2039-12-01,-8.612261105462549,-15.425108491153269,-1.4767225355178175
2040-01-01,-8.620109197754617,-15.370160824625803,-1.2046432405846674
2040-02-01,-8.71308245303648,-15.34616043509292,-1.388291773384672
2040-03-01,-8.368997576731482,-15.394714794749111,-0.973477077303348
2040-04-01,-8.87085753609159,-15.895790850249783,-1.4014991473443912
2040-05-01,-9.017473077981968,-16.121370904935933,-1.278798377103452
2040-06-01,-8.999080052622425,-16.14622229445115,-1.2365745771758552
2040-07-01,-9.507041417076637,-16.675731388694544,-1.632118062608007
2040-08-01,-9.023474274233061,-16.3035668484637,-1.3669169245369333
2040-09-01,-8.911743064851441,-16.079711030556624,-1.4648617003250177
2040-10-01,-9.631270561519766,-16.799956217691335,-1.6406642281271775
2040-11-01,-9.624126968672174,-17.134038083617572,-1.8606300614260989
2040-12-01,-9.605749474411098,-16.854644383821377,-1.7402902064967951
2041-01-01,-9.918456305763053,-17.032191648318978,-2.1938423007630856
2041-02-01,-9.503497644165845,-17.092886193460775,-1.0714872615488045
2041-03-01,-9.538908443719087,-17.34445876578691,-1.4527062673826652
2041-04-01,-9.759629530606766,-17.462344164492336,-1.2613679020391626
2041-05-01,-10.044053469958575,-17.592963673611862,-1.6416466858933025
2041-06-01,-9.964630796075408,-17.676304249039898,-1.4352626285910934
2041-07-01,-10.13921276372435,-17.93664928038961,-1.8946194483310521
2041-08-01,-10.313212679786465,-17.975304666027014,-1.7897772076872762
2041-09-01,-10.228644333622729,-18.200883488611623,-1.3553402646050605
2041-10-01,-10.409921667290453,-18.244087442250407,-1.7703275205801687
2041-11-01,-10.53100777910076,-18.54109908022146,-1.8129407491175034
2041-12-01,-10.60155841447209,-18.62868502777306,-1.7575624499658296
2042-01-01,-10.811048513519326,-18.97123035959719,-1.8766164236942653
2042-02-01,-10.563891591211073,-18.69665221504861,-1.82431331747935
2042-03-01,-10.706126707731073,-18.99540222881192,-1.7315273906723043
2042-04-01,-10.64511702681566,-18.89446013137631,-1.533930594891742
2042-05-01,-11.069385834232815,-19.425160903118456,-1.9442645742575397
2042-06-01,-10.926625929772245,-19.6240733283993,-1.67488445331968
2042-07-01,-10.777847736242581,-19.476440577776177,-1.4594366917648858
2042-08-01,-11.611983800637868,-19.964580590356938,-2.139952537375735
2042-09-01,-11.539991506736007,-20.171317578412772,-2.211205488701586
2042-10-01,-11.181771823768988,-19.818759405649526,-1.7925391420455987
2042-11-01,-11.43855571891647,-20.056541466707294,-1.791446596121364
2042-12-01,-11.598395453403246,-20.397793447626576,-2.031423039299417
2043-01-01,-11.706254246606314,-20.482191457485868,-1.9054918240419176
2043-02-01,-11.628473681393451,-20.236141808176033,-1.6610495710966044
2043-03-01,-11.870448597025723,-21.09820962386662,-1.8264130156469502
2043-04-01,-11.527383698094312,-20.54139582759075,-1.8901610343683217
2043-05-01,-12.093491473763871,-20.833091606123336,-2.0610346718655252
2043-06-01,-11.885206724976564,-20.959632808710936,-1.9032971261328653
2043-07-01,-11.42327923868573,-20.763036080720525,-1.389291005838584
2043-08-01,-12.919438707766243,-22.019671646528412,-2.431704781093677
2043-09-01,-12.845379060550268,-22.570434765885928,-2.4562299812199933
2043-10-01,-11.947022127652032,-21.08040844606589,-1.5737822855241779
2043-11-01,-12.346942627857665,-21.787045873533078,-1.9210048464455498
2043-12-01,-12.596324517948633,-21.661109733096716,-1.9777653765284504
2044-01-01,-12.604172610239935,-22.289611251543267,-2.3812754444060693
2044-02-01,-12.697145865520284,-22.100821033547994,-1.946175998914738
2044-03-01,-12.35306098921203,-21.94804042154184,-1.6412427654190525
2044-04-01,-12.854920948577224,-22.72782813945446,-2.0716055377219393
2044-05-01,-13.001536490466732,-22.757178948460805,-2.15845548382915
2044-06-01,-12.98314346510784,-22.94107972160175,-1.9157631934602934
2044-07-01,-13.491104829559536,-23.479863800057775,-2.5417577475438518
