"lat","lon","radius","data","cached_at"
"36.8651","10.2124","750","[{""name"": ""مونوبري"", ""category"": ""other"", ""distance_m"": 318.0}, {""name"": ""مونوبري"", ""category"": ""shopping"", ""distance_m"": 325.9}, {""name"": ""صيدلية الليل"", ""category"": ""hospital"", ""distance_m"": 352.6}, {""name"": ""سيدي سفيان"", ""category"": ""other"", ""distance_m"": 457.7}, {""name"": ""Club 71"", ""category"": ""restaurant"", ""distance_m"": 544.0}, {""name"": ""Napoli"", ""category"": ""restaurant"", ""distance_m"": 560.0}, {""name"": ""Club 7eventy One"", ""category"": ""restaurant"", ""distance_m"": 563.2}, {""name"": ""CAFÉ \""KENZA\""(Houma)"", ""category"": ""restaurant"", ""distance_m"": 570.7}, {""name"": ""Take 5"", ""category"": ""restaurant"", ""distance_m"": 626.7}, {""name"": ""carrefour"", ""category"": ""shopping"", ""distance_m"": 640.6}]","2026-03-24 13:10:36"
"36.8155","10.1857","750","[{""name"": ""Maison Blanche"", ""category"": ""other"", ""distance_m"": 62.6}, {""name"": ""Taraji"", ""category"": ""shopping"", ""distance_m"": 65.7}, {""name"": ""Mohamed V"", ""category"": ""other"", ""distance_m"": 159.6}, {""name"": ""عيادة مونبليزير"", ""category"": ""hospital"", ""distance_m"": 171.3}, {""name"": ""Café Ennesrine"", ""category"": ""restaurant"", ""distance_m"": 176.7}, {""name"": ""Mohamed V"", ""category"": ""other"", ""distance_m"": 179.0}, {""name"": ""مجمع عيادات خاصة"", ""category"": ""hospital"", ""distance_m"": 179.8}, {""name"": ""قيصر"", ""category"": ""restaurant"", ""distance_m"": 215.0}, {""name"": ""محمد الخامس"", ""category"": ""transport"", ""distance_m"": 231.1}, {""name"": ""Menif Montasir"", ""category"": ""hospital"", ""distance_m"": 232.7}]","2026-03-24 13:10:44"
"36.7969","10.1766","750","[{""name"": ""ماي كافي"", ""category"": ""restaurant"", ""distance_m"": 132.8}, {""name"": ""معهد نهج روسيا"", ""category"": ""school"", ""distance_m"": 138.8}, {""name"": ""Pharmacie Drira Othman"", ""category"": ""hospital"", ""distance_m"": 154.5}, {""name"": ""Ecole Primaire 'Rue de Russie'"", ""category"": ""school"", ""distance_m"": 181.5}, {""name"": ""Souk Sidi Boumendil"", ""category"": ""shopping"", ""distance_m"": 190.7}, {""name"": ""الجزيرة"", ""category"": ""restaurant"", ""distance_m"": 197.5}, {""name"": ""إتصالات تونس"", ""category"": ""shopping"", ""distance_m"": 199.7}, {""name"": ""بن يدر"", ""category"": ""restaurant"", ""distance_m"": 202.6}, {""name"": ""Golf Resto"", ""category"": ""restaurant"", ""distance_m"": 216.7}, {""name"": ""بابارن"", ""category"": ""restaurant"", ""distance_m"": 230.5}]","2026-03-24 13:11:24"
"36.8397","10.2467","750","[{""name"": ""The delton"", ""category"": ""restaurant"", ""distance_m"": 132.0}, {""name"": ""مصحة عليسة"", ""category"": ""hospital"", ""distance_m"": 182.7}, {""name"": ""صيدلة سامية جازي"", ""category"": ""hospital"", ""distance_m"": 227.3}, {""name"": ""Crepello"", ""category"": ""restaurant"", ""distance_m"": 291.7}, {""name"": ""École Primaire Les Berges du Lac"", ""category"": ""school"", ""distance_m"": 341.8}, {""name"": ""بابريكا"", ""category"": ""restaurant"", ""distance_m"": 357.9}, {""name"": ""السفارة الإندونيسية"", ""category"": ""leisure"", ""distance_m"": 395.9}, {""name"": ""KFC"", ""category"": ""restaurant"", ""distance_m"": 420.1}, {""name"": ""لي فرفالي"", ""category"": ""restaurant"", ""distance_m"": 449.9}, {""name"": ""صيدلية كميلة العباسي"", ""category"": ""hospital"", ""distance_m"": 459.1}]","2026-03-24 13:12:20"
"36.9201","10.307","750","[{""name"": ""Le Palace"", ""category"": ""leisure"", ""distance_m"": 898.0}]","2026-03-24 13:12:31"
"36.822","10.1717","750","[{""name"": ""منتزه البلفيدير"", ""category"": ""leisure"", ""distance_m"": 282.0}, {""name"": ""نادي الضباط"", ""category"": ""restaurant"", ""distance_m"": 364.8}, {""name"": ""نادي الضباط"", ""category"": ""restaurant"", ""distance_m"": 367.6}, {""name"": ""Lycée Pilote des Arts El Omrane"", ""category"": ""school"", ""distance_m"": 481.8}, {""name"": ""La Perla"", ""category"": ""restaurant"", ""distance_m"": 528.9}, {""name"": ""ساحة باستور (ذهاب)"", ""category"": ""other"", ""distance_m"": 543.4}, {""name"": ""Bahri Khaled"", ""category"": ""hospital"", ""distance_m"": 545.9}, {""name"": ""معهد الدراسات العليا في تونس"", ""category"": ""school"", ""distance_m"": 569.2}, {""name"": ""مكتب بريد بستور"", ""category"": ""other"", ""distance_m"": 583.5}, {""name"": ""إقامة سفير المملكة المغربية في تونس"", ""category"": ""leisure"", ""distance_m"": 584.9}]","2026-03-24 13:15:24"
"36.8682","10.3197","750","[{""name"": ""Qian House"", ""category"": ""restaurant"", ""distance_m"": 154.6}, {""name"": ""سكن السفير البريطاني"", ""category"": ""leisure"", ""distance_m"": 412.9}, {""name"": ""Boulangerie d'El Wifek"", ""category"": ""shopping"", ""distance_m"": 485.4}, {""name"": ""Les Co'pains d'Abord"", ""category"": ""shopping"", ""distance_m"": 499.6}, {""name"": ""Cesar Lounge"", ""category"": ""restaurant"", ""distance_m"": 514.2}, {""name"": ""جوز بيتزا"", ""category"": ""restaurant"", ""distance_m"": 630.3}, {""name"": ""ملعب رجاء حيدر"", ""category"": ""other"", ""distance_m"": 663.9}, {""name"": ""Le Karibou"", ""category"": ""restaurant"", ""distance_m"": 699.3}, {""name"": ""Le Delice"", ""category"": ""shopping"", ""distance_m"": 714.0}, {""name"": ""El Mawaddah Coffee"", ""category"": ""restaurant"", ""distance_m"": 724.4}]","2026-03-24 13:16:03"
"36.8343","10.3022","750","[{""name"": ""École Primaire Lokman Hakim"", ""category"": ""school"", ""distance_m"": 273.2}, {""name"": ""معرض الكرم"", ""category"": ""other"", ""distance_m"": 438.4}, {""name"": ""المدرسة العليا الخاصة للتقنياتتونس"", ""category"": ""school"", ""distance_m"": 580.6}, {""name"": ""Chantier Kamel"", ""category"": ""restaurant"", ""distance_m"": 642.4}, {""name"": ""5 ديسمبر 1"", ""category"": ""other"", ""distance_m"": 656.3}, {""name"": ""كارفور"", ""category"": ""shopping"", ""distance_m"": 691.5}]","2026-03-24 13:16:59"
"36.8186","10.1801","750","[{""name"": ""ساحة أفريقيا"", ""category"": ""leisure"", ""distance_m"": 22.4}, {""name"": ""ساحة جان دارك (ذهاب)"", ""category"": ""other"", ""distance_m"": 56.4}, {""name"": ""فلسطين"", ""category"": ""other"", ""distance_m"": 95.2}, {""name"": ""La Calèche"", ""category"": ""restaurant"", ""distance_m"": 140.9}, {""name"": ""2 م"", ""category"": ""restaurant"", ""distance_m"": 145.9}, {""name"": ""فيلا 78"", ""category"": ""restaurant"", ""distance_m"": 170.1}, {""name"": ""معهد عبدليلي مدرسة جان دارك"", ""category"": ""school"", ""distance_m"": 175.8}, {""name"": ""محطة محمد الخامس"", ""category"": ""transport"", ""distance_m"": 185.0}, {""name"": ""Maison Bleue"", ""category"": ""restaurant"", ""distance_m"": 189.7}, {""name"": ""الصفراء"", ""category"": ""restaurant"", ""distance_m"": 202.5}]","2026-03-24 13:17:35"
"36.8607","10.3245","750","[{""name"": ""The Hills"", ""category"": ""restaurant"", ""distance_m"": 186.7}, {""name"": ""فنيكس قرطاج"", ""category"": ""other"", ""distance_m"": 464.6}, {""name"": ""Le Macaron Mme Bouzguanda"", ""category"": ""restaurant"", ""distance_m"": 584.9}, {""name"": ""مسرح قرطاج"", ""category"": ""other"", ""distance_m"": 631.1}, {""name"": ""Le Phénix de Carthage"", ""category"": ""restaurant"", ""distance_m"": 636.7}, {""name"": ""عيادة قرطاج"", ""category"": ""hospital"", ""distance_m"": 657.0}]","2026-03-24 13:18:11"
"36.8333","10.3175","750","[{""name"": ""مونوبري"", ""category"": ""shopping"", ""distance_m"": 230.3}, {""name"": ""مدرسة الجاحظ"", ""category"": ""school"", ""distance_m"": 235.1}, {""name"": ""مقهى السليمي"", ""category"": ""restaurant"", ""distance_m"": 266.3}, {""name"": ""الكرم"", ""category"": ""other"", ""distance_m"": 343.9}, {""name"": ""الكرم"", ""category"": ""transport"", ""distance_m"": 344.7}, {""name"": ""الكرم"", ""category"": ""other"", ""distance_m"": 344.7}, {""name"": ""الكرم"", ""category"": ""other"", ""distance_m"": 345.5}, {""name"": ""الكرم"", ""category"": ""other"", ""distance_m"": 348.9}, {""name"": ""المطار"", ""category"": ""other"", ""distance_m"": 353.1}, {""name"": ""المطار"", ""category"": ""transport"", ""distance_m"": 354.3}]","2026-03-24 13:18:38"
"36.8297","10.178","750","[{""name"": ""المغازة العامة"", ""category"": ""shopping"", ""distance_m"": 57.0}, {""name"": ""سفارة مملكة هولندا"", ""category"": ""leisure"", ""distance_m"": 91.8}, {""name"": ""Pharmacie El Mahrajène"", ""category"": ""hospital"", ""distance_m"": 119.9}, {""name"": ""maison mrad"", ""category"": ""restaurant"", ""distance_m"": 134.1}, {""name"": ""سفارة جمهورية بلغاريا"", ""category"": ""leisure"", ""distance_m"": 145.9}, {""name"": ""سفارة اليابان"", ""category"": ""leisure"", ""distance_m"": 184.4}, {""name"": ""Negresco"", ""category"": ""restaurant"", ""distance_m"": 197.0}, {""name"": ""Cité Mahrajène"", ""category"": ""other"", ""distance_m"": 205.1}, {""name"": ""مصحة سان أوقستان"", ""category"": ""hospital"", ""distance_m"": 249.9}, {""name"": ""عيادة المنزه"", ""category"": ""hospital"", ""distance_m"": 283.1}]","2026-03-24 13:20:52"
"36.8366","10.1948","750","[{""name"": ""Conservatoire El KIndy"", ""category"": ""other"", ""distance_m"": 54.0}, {""name"": ""مقهى الريحانة"", ""category"": ""restaurant"", ""distance_m"": 149.0}, {""name"": ""MG"", ""category"": ""shopping"", ""distance_m"": 170.3}, {""name"": ""محطة الغسيل حي الخضراء"", ""category"": ""other"", ""distance_m"": 180.2}, {""name"": ""مدرسة الحي الالمبي"", ""category"": ""other"", ""distance_m"": 195.6}, {""name"": ""Premuim Coffee"", ""category"": ""restaurant"", ""distance_m"": 213.8}, {""name"": ""مدرسة المنجي سليم"", ""category"": ""school"", ""distance_m"": 217.9}, {""name"": ""Caffée"", ""category"": ""restaurant"", ""distance_m"": 234.3}, {""name"": ""Institut Supérieur des Langues de Tunis (ISLT)"", ""category"": ""school"", ""distance_m"": 285.4}, {""name"": ""الحي الالمبي"", ""category"": ""other"", ""distance_m"": 298.7}]","2026-03-24 13:21:09"
"36.8402","10.1773","750","[{""name"": ""Swan on the cake"", ""category"": ""restaurant"", ""distance_m"": 103.4}, {""name"": ""Boulangerie Patisserie Ben moussa"", ""category"": ""shopping"", ""distance_m"": 227.5}, {""name"": ""Babylone"", ""category"": ""restaurant"", ""distance_m"": 235.4}, {""name"": ""Pizza Pino"", ""category"": ""restaurant"", ""distance_m"": 299.1}, {""name"": ""panorama"", ""category"": ""restaurant"", ""distance_m"": 317.1}, {""name"": ""École Primaire Hédi Khfécha"", ""category"": ""school"", ""distance_m"": 345.8}, {""name"": ""Le zink"", ""category"": ""restaurant"", ""distance_m"": 346.1}, {""name"": ""معهد الإمام مسلم"", ""category"": ""school"", ""distance_m"": 353.4}, {""name"": ""مقهى دلندا"", ""category"": ""restaurant"", ""distance_m"": 354.6}, {""name"": ""ملاوي"", ""category"": ""restaurant"", ""distance_m"": 374.4}]","2026-03-24 13:21:52"
"36.89","10.3224","750","[{""name"": ""Blues House"", ""category"": ""restaurant"", ""distance_m"": 65.9}, {""name"": ""Blue House cafe"", ""category"": ""restaurant"", ""distance_m"": 70.1}, {""name"": ""3am Hbib"", ""category"": ""restaurant"", ""distance_m"": 98.0}, {""name"": ""بيتزا نوفا"", ""category"": ""restaurant"", ""distance_m"": 106.1}, {""name"": ""Monoprix Express"", ""category"": ""shopping"", ""distance_m"": 107.9}, {""name"": ""Maradona"", ""category"": ""restaurant"", ""distance_m"": 118.8}, {""name"": ""Café Face à Face"", ""category"": ""restaurant"", ""distance_m"": 181.6}, {""name"": ""Laa Marggherita"", ""category"": ""restaurant"", ""distance_m"": 219.3}, {""name"": ""Biwaï"", ""category"": ""restaurant"", ""distance_m"": 242.8}, {""name"": ""سيدي عبد العزيز"", ""category"": ""other"", ""distance_m"": 272.2}]","2026-03-24 13:22:13"
"36.8549","10.2068","750","[{""name"": ""باغيت وباغيت"", ""category"": ""restaurant"", ""distance_m"": 35.3}, {""name"": ""café bilel"", ""category"": ""restaurant"", ""distance_m"": 197.2}, {""name"": ""LUZ.INA Café"", ""category"": ""restaurant"", ""distance_m"": 217.0}, {""name"": ""École Supérieure de l’Aéronautique et des Technologies"", ""category"": ""school"", ""distance_m"": 219.7}, {""name"": ""Restaurant Jean"", ""category"": ""restaurant"", ""distance_m"": 222.2}, {""name"": ""الشرقية 2"", ""category"": ""other"", ""distance_m"": 354.9}, {""name"": ""Safe Flight Academy"", ""category"": ""school"", ""distance_m"": 482.5}, {""name"": ""مقهي حميد 18 ت"", ""category"": ""other"", ""distance_m"": 497.5}, {""name"": ""Restaurant Marina"", ""category"": ""restaurant"", ""distance_m"": 531.6}, {""name"": ""Ecole Supérieure de Technologie et d'Informatique"", ""category"": ""school"", ""distance_m"": 535.6}]","2026-03-24 13:23:25"
"36.8113","10.1806","750","[{""name"": ""Dream Café"", ""category"": ""restaurant"", ""distance_m"": 38.6}, {""name"": ""Mio Mondo"", ""category"": ""restaurant"", ""distance_m"": 64.2}, {""name"": ""Institut Bourguiba des Langues Vivantes معهد بورڨيبة للغات الحية"", ""category"": ""school"", ""distance_m"": 65.4}, {""name"": ""لافيات (ذهاب)"", ""category"": ""other"", ""distance_m"": 78.8}, {""name"": ""دريم"", ""category"": ""restaurant"", ""distance_m"": 88.7}, {""name"": ""Amir Boulangerie"", ""category"": ""shopping"", ""distance_m"": 100.7}, {""name"": ""La Costa"", ""category"": ""restaurant"", ""distance_m"": 104.1}, {""name"": ""كارفور ماركت"", ""category"": ""shopping"", ""distance_m"": 118.9}, {""name"": ""المدرسة الإبترائية"", ""category"": ""school"", ""distance_m"": 120.7}, {""name"": ""Centre Commercial Lafayette"", ""category"": ""shopping"", ""distance_m"": 127.0}]","2026-03-24 13:23:45"
"36.8549","10.1836","750","[{""name"": ""أريانة العليا"", ""category"": ""other"", ""distance_m"": 107.4}, {""name"": ""jardin botanique"", ""category"": ""leisure"", ""distance_m"": 146.1}, {""name"": ""Parc Bir Belhassen"", ""category"": ""leisure"", ""distance_m"": 185.3}, {""name"": ""جامع أريانة الجديدة"", ""category"": ""other"", ""distance_m"": 217.2}, {""name"": ""نهاية خط حى الملاحة"", ""category"": ""other"", ""distance_m"": 234.4}, {""name"": ""معهد خير الدين"", ""category"": ""other"", ""distance_m"": 244.1}, {""name"": ""cafe erriadh"", ""category"": ""restaurant"", ""distance_m"": 255.4}, {""name"": ""la veranda"", ""category"": ""restaurant"", ""distance_m"": 284.7}, {""name"": ""كفتاجي مهدوش ولد الخاج"", ""category"": ""restaurant"", ""distance_m"": 295.9}, {""name"": ""معهد اريانة"", ""category"": ""other"", ""distance_m"": 352.6}]","2026-03-24 13:25:21"
"36.8867","10.3317","750","[{""name"": ""Salon de thé l'Opéra"", ""category"": ""restaurant"", ""distance_m"": 219.2}, {""name"": ""Road 66 Saloon"", ""category"": ""restaurant"", ""distance_m"": 219.8}, {""name"": ""Patisserie L'ouhichi"", ""category"": ""shopping"", ""distance_m"": 221.5}, {""name"": ""Ramello"", ""category"": ""restaurant"", ""distance_m"": 221.7}, {""name"": ""Cafe - Restaurant Fayrouz"", ""category"": ""restaurant"", ""distance_m"": 222.9}, {""name"": ""Au Petit Salem"", ""category"": ""restaurant"", ""distance_m"": 247.4}, {""name"": ""Dokana"", ""category"": ""restaurant"", ""distance_m"": 255.0}, {""name"": ""Porto Coffee"", ""category"": ""restaurant"", ""distance_m"": 260.1}, {""name"": ""Grignotine"", ""category"": ""restaurant"", ""distance_m"": 273.9}, {""name"": ""The Bagel Shop"", ""category"": ""restaurant"", ""distance_m"": 275.2}]","2026-03-24 13:25:30"
"36.4511","10.7269","750","[{""name"": ""Coffee Mahmoud"", ""category"": ""restaurant"", ""distance_m"": 20.2}, {""name"": ""L'amitié"", ""category"": ""restaurant"", ""distance_m"": 34.6}, {""name"": ""Café de Paris"", ""category"": ""restaurant"", ""distance_m"": 64.2}, {""name"": ""La Pulpa"", ""category"": ""restaurant"", ""distance_m"": 94.9}, {""name"": ""SRTN"", ""category"": ""other"", ""distance_m"": 144.5}, {""name"": ""Maxi Food"", ""category"": ""restaurant"", ""distance_m"": 165.0}, {""name"": ""Slim's"", ""category"": ""restaurant"", ""distance_m"": 185.8}, {""name"": ""Flamingo Pizza Sandwich"", ""category"": ""restaurant"", ""distance_m"": 186.4}, {""name"": ""Montana"", ""category"": ""restaurant"", ""distance_m"": 188.0}, {""name"": ""Café sport"", ""category"": ""restaurant"", ""distance_m"": 203.0}]","2026-03-24 13:25:56"
"36.4237","10.6663","750","[{""name"": ""Le Coq Rouge"", ""category"": ""restaurant"", ""distance_m"": 36.7}, {""name"": ""عمر الخيام"", ""category"": ""other"", ""distance_m"": 113.2}, {""name"": ""Omar Khayem"", ""category"": ""other"", ""distance_m"": 224.4}, {""name"": ""Cafe Madera"", ""category"": ""restaurant"", ""distance_m"": 297.2}, {""name"": ""Alia Café"", ""category"": ""restaurant"", ""distance_m"": 363.1}, {""name"": ""Restaurant Orangina"", ""category"": ""restaurant"", ""distance_m"": 395.0}, {""name"": ""Pharmacie Al-Yamama"", ""category"": ""hospital"", ""distance_m"": 430.6}, {""name"": ""Le Mistral"", ""category"": ""restaurant"", ""distance_m"": 449.7}, {""name"": ""Echark Food"", ""category"": ""restaurant"", ""distance_m"": 483.6}, {""name"": ""Hotels Omar Khayam & Dar Khayam"", ""category"": ""leisure"", ""distance_m"": 483.7}]","2026-03-24 13:26:54"
"36.8801","10.3317","750","[{""name"": ""Victor Hugo"", ""category"": ""restaurant"", ""distance_m"": 137.7}, {""name"": ""قصر السعادة"", ""category"": ""leisure"", ""distance_m"": 140.3}, {""name"": ""Pizza Pesto"", ""category"": ""restaurant"", ""distance_m"": 143.5}, {""name"": ""Le Gourmet"", ""category"": ""restaurant"", ""distance_m"": 145.9}, {""name"": ""École primaire privée Da Vinci School"", ""category"": ""school"", ""distance_m"": 169.7}, {""name"": ""مطعم صيني"", ""category"": ""restaurant"", ""distance_m"": 188.7}, {""name"": ""Breizh Bistrot"", ""category"": ""restaurant"", ""distance_m"": 206.8}, {""name"": ""Simple"", ""category"": ""restaurant"", ""distance_m"": 211.0}, {""name"": ""École Nationale Tunisienne de Tatouage"", ""category"": ""school"", ""distance_m"": 225.5}, {""name"": ""بيتزا هت"", ""category"": ""restaurant"", ""distance_m"": 227.1}]","2026-03-24 13:27:27"
"36.866","10.3091","750","[{""name"": ""Pediatre Mariem Darghouth"", ""category"": ""hospital"", ""distance_m"": 170.0}, {""name"": ""Café l'Excellence"", ""category"": ""restaurant"", ""distance_m"": 323.4}, {""name"": ""Biwaï"", ""category"": ""restaurant"", ""distance_m"": 331.5}, {""name"": ""Cafeteria Mosaique"", ""category"": ""restaurant"", ""distance_m"": 332.7}, {""name"": ""Marsa Mode"", ""category"": ""other"", ""distance_m"": 387.8}, {""name"": ""Alimentation General"", ""category"": ""shopping"", ""distance_m"": 428.9}, {""name"": ""مرسى مول"", ""category"": ""shopping"", ""distance_m"": 458.7}, {""name"": ""Magazin Général - MG Maxi"", ""category"": ""shopping"", ""distance_m"": 477.8}, {""name"": ""Les Co'pains d'Abord"", ""category"": ""shopping"", ""distance_m"": 500.6}, {""name"": ""Le Millenium"", ""category"": ""shopping"", ""distance_m"": 525.9}]","2026-03-24 13:28:45"
"36.8849","10.2961","750","[{""name"": ""حي الخليل"", ""category"": ""other"", ""distance_m"": 481.3}, {""name"": ""بن محمود"", ""category"": ""other"", ""distance_m"": 515.1}, {""name"": ""Pain Délice"", ""category"": ""shopping"", ""distance_m"": 534.1}, {""name"": ""20b / 52"", ""category"": ""other"", ""distance_m"": 569.3}, {""name"": ""L'épi-cerise"", ""category"": ""shopping"", ""distance_m"": 577.3}, {""name"": ""كلية"", ""category"": ""school"", ""distance_m"": 788.5}]","2026-03-24 13:30:23"
"36.8213","10.1892","750","[{""name"": ""عند عبده"", ""category"": ""restaurant"", ""distance_m"": 15.6}, {""name"": ""جامعة مونبليزير"", ""category"": ""school"", ""distance_m"": 110.4}, {""name"": ""نات إنفو"", ""category"": ""school"", ""distance_m"": 141.2}, {""name"": ""Université libre de Tunis"", ""category"": ""school"", ""distance_m"": 208.3}, {""name"": ""صيدلية شكري شببة"", ""category"": ""hospital"", ""distance_m"": 221.5}, {""name"": ""L'Émeraude Tunis"", ""category"": ""shopping"", ""distance_m"": 262.2}, {""name"": ""Galai"", ""category"": ""restaurant"", ""distance_m"": 269.5}, {""name"": ""La Cafette"", ""category"": ""restaurant"", ""distance_m"": 280.3}, {""name"": ""بنك الاسكان"", ""category"": ""other"", ""distance_m"": 393.1}, {""name"": ""الحدائق"", ""category"": ""transport"", ""distance_m"": 405.7}]","2026-03-24 13:30:32"
"36.8613","10.2651","750","[{""name"": ""Red Castle Restaurant"", ""category"": ""restaurant"", ""distance_m"": 130.7}, {""name"": ""جوك احلئ جو"", ""category"": ""restaurant"", ""distance_m"": 177.7}, {""name"": ""عزيزة"", ""category"": ""shopping"", ""distance_m"": 235.4}, {""name"": ""La Clochette"", ""category"": ""restaurant"", ""distance_m"": 277.4}, {""name"": ""MG"", ""category"": ""shopping"", ""distance_m"": 307.8}, {""name"": ""Oasis Garden"", ""category"": ""leisure"", ""distance_m"": 316.3}, {""name"": ""Infirmerie"", ""category"": ""hospital"", ""distance_m"": 351.9}, {""name"": ""Boulangerie-Patisserie Banette"", ""category"": ""shopping"", ""distance_m"": 395.6}, {""name"": ""مونوبري"", ""category"": ""shopping"", ""distance_m"": 417.4}, {""name"": ""Le petit café"", ""category"": ""restaurant"", ""distance_m"": 427.4}]","2026-03-24 13:32:00"
"36.8397","10.1829","750","[{""name"": ""Pausa Café"", ""category"": ""restaurant"", ""distance_m"": 145.3}, {""name"": ""الحي الرياضي"", ""category"": ""other"", ""distance_m"": 147.6}, {""name"": ""الحي الرياضي"", ""category"": ""other"", ""distance_m"": 155.0}, {""name"": ""الحي الرياضي"", ""category"": ""transport"", ""distance_m"": 155.4}, {""name"": ""الحي الرياضي"", ""category"": ""other"", ""distance_m"": 155.8}, {""name"": ""الحي الرياضي"", ""category"": ""other"", ""distance_m"": 157.1}, {""name"": ""قهوة مختار"", ""category"": ""restaurant"", ""distance_m"": 221.7}, {""name"": ""انون بيك"", ""category"": ""restaurant"", ""distance_m"": 239.9}, {""name"": ""EIF"", ""category"": ""school"", ""distance_m"": 249.7}, {""name"": ""pârcours de santé"", ""category"": ""leisure"", ""distance_m"": 274.2}]","2026-03-24 13:33:42"
"35.8354","10.6364","750","[{""name"": ""Colise"", ""category"": ""shopping"", ""distance_m"": 34.9}, {""name"": ""Hôtel Karawen"", ""category"": ""other"", ""distance_m"": 120.5}, {""name"": ""MG"", ""category"": ""shopping"", ""distance_m"": 146.9}, {""name"": ""Café Vétéran"", ""category"": ""restaurant"", ""distance_m"": 268.4}, {""name"": ""Collège Ksantina (Constantine)"", ""category"": ""school"", ""distance_m"": 270.3}, {""name"": ""المدرسة الإبتدائية"", ""category"": ""school"", ""distance_m"": 296.8}, {""name"": ""Café Victor Hugo"", ""category"": ""restaurant"", ""distance_m"": 302.8}, {""name"": ""Café le president"", ""category"": ""restaurant"", ""distance_m"": 332.3}, {""name"": ""حديقة النجوم"", ""category"": ""leisure"", ""distance_m"": 368.6}, {""name"": ""Restaurant Chinois"", ""category"": ""restaurant"", ""distance_m"": 430.7}]","2026-03-24 13:38:16"
"36.8544","10.1969","750","[{""name"": ""الاستقلال"", ""category"": ""other"", ""distance_m"": 89.9}, {""name"": ""الاستقلال"", ""category"": ""transport"", ""distance_m"": 91.5}, {""name"": ""الاستقلال"", ""category"": ""other"", ""distance_m"": 91.5}, {""name"": ""الاستقلال"", ""category"": ""other"", ""distance_m"": 93.1}, {""name"": ""Lycée Attarine"", ""category"": ""school"", ""distance_m"": 98.4}, {""name"": ""Café des amis"", ""category"": ""restaurant"", ""distance_m"": 154.9}, {""name"": ""Conservatoire National de Danse"", ""category"": ""school"", ""distance_m"": 220.3}, {""name"": ""Collège Attarine"", ""category"": ""school"", ""distance_m"": 227.9}, {""name"": ""Lycée Pilote Ariana"", ""category"": ""school"", ""distance_m"": 237.7}, {""name"": ""مدرسة تونس الدولية العليا"", ""category"": ""school"", ""distance_m"": 264.8}]","2026-03-24 13:39:07"
"35.8864","10.5915","750","[{""name"": ""Le Palais"", ""category"": ""restaurant"", ""distance_m"": 206.6}, {""name"": ""كوشة سوسة"", ""category"": ""restaurant"", ""distance_m"": 213.6}, {""name"": ""الكوشة"", ""category"": ""shopping"", ""distance_m"": 221.4}, {""name"": ""Aqua Palace"", ""category"": ""other"", ""distance_m"": 348.7}, {""name"": ""My Way"", ""category"": ""restaurant"", ""distance_m"": 406.6}, {""name"": ""Hôtel Vinci vers sousse"", ""category"": ""other"", ""distance_m"": 458.8}, {""name"": ""Hôtel Vinci vers Hergla"", ""category"": ""other"", ""distance_m"": 477.7}, {""name"": ""Romeo et Julia"", ""category"": ""restaurant"", ""distance_m"": 491.2}, {""name"": ""Miami Supermarket"", ""category"": ""shopping"", ""distance_m"": 524.7}, {""name"": ""École de Tourisme"", ""category"": ""school"", ""distance_m"": 544.9}]","2026-03-24 13:39:50"
"36.8408","10.2053","750","[{""name"": ""مستودع الشرقية"", ""category"": ""other"", ""distance_m"": 188.0}, {""name"": ""Cafe Le bon Coin"", ""category"": ""restaurant"", ""distance_m"": 249.7}, {""name"": ""Le petit en-cas"", ""category"": ""restaurant"", ""distance_m"": 409.8}, {""name"": ""Dar El Galia"", ""category"": ""restaurant"", ""distance_m"": 418.3}, {""name"": ""Faculté des Science Economique et des Gestion de Tunis (FSEGT)"", ""category"": ""school"", ""distance_m"": 518.6}, {""name"": ""الديوان الوطني للتطهير"", ""category"": ""other"", ""distance_m"": 537.5}, {""name"": ""بوسبيع"", ""category"": ""other"", ""distance_m"": 541.2}, {""name"": ""Coffeeshop The One"", ""category"": ""restaurant"", ""distance_m"": 617.2}, {""name"": ""محطة الرصد الجوي"", ""category"": ""other"", ""distance_m"": 630.1}, {""name"": ""معرض الشرقية"", ""category"": ""other"", ""distance_m"": 666.1}]","2026-03-24 13:42:05"
"36.8826","10.3305","750","[{""name"": ""وجبات سريعة"", ""category"": ""restaurant"", ""distance_m"": 121.6}, {""name"": ""bar ezzit"", ""category"": ""restaurant"", ""distance_m"": 123.8}, {""name"": ""الصفصاف"", ""category"": ""restaurant"", ""distance_m"": 127.0}, {""name"": ""مقهى"", ""category"": ""restaurant"", ""distance_m"": 135.6}, {""name"": ""Imene Ezzine Ghannouchi"", ""category"": ""hospital"", ""distance_m"": 145.4}, {""name"": ""صيدلية الملولي"", ""category"": ""hospital"", ""distance_m"": 153.0}, {""name"": ""الصفصاف"", ""category"": ""restaurant"", ""distance_m"": 154.0}, {""name"": ""Barbeq"", ""category"": ""restaurant"", ""distance_m"": 168.3}, {""name"": ""بيتزا هت"", ""category"": ""restaurant"", ""distance_m"": 173.7}, {""name"": ""مونوبري"", ""category"": ""shopping"", ""distance_m"": 174.6}]","2026-03-24 13:45:26"
